mesh_id,snomed_id,snomed_term,confidence,mapping_method,frequency,entity_classes,corpora,snomed_active
D013276,397825006,Gastric ulcer,0.90,shared_cui,8,disease,BioRED,true
D013752,372809001,Tetracycline,0.90,shared_cui,8,chemical,BC5CDR,true
D013924,64156001,Thrombophlebitis,0.90,shared_cui,8,disease,BC5CDR,true
D014331,387526001,Tropicamide,0.90,shared_cui,8,chemical,BC5CDR,true
D014364,54821000,Tryptophan,0.90,shared_cui,8,chemical,"BC5CDR,BioRED",true
D015212,24526004,Inflammatory bowel disease,0.90,shared_cui,8,disease,"BC5CDR,BioRED",true
D015313,13585009,Cefotetan,0.90,shared_cui,8,chemical,BC5CDR,true
D015835,194177006,Opsoclonia,0.90,shared_cui,8,disease,BC5CDR,true
D016861,782376000,Cyclooxygenase inhibitor,0.90,shared_cui,8,chemical,"BC5CDR,BioRED",true
D017330,419361008,Remoxipride,0.90,shared_cui,8,chemical,BC5CDR,true
D017829,372489005,Granisetron,0.90,shared_cui,8,chemical,BC5CDR,true
D018357,55735004,Respiratory syncytial virus infection,0.90,shared_cui,8,disease,"BC5CDR,BioRED",true
D018376,93353003,Congenital malposition of subclavian artery,0.55,mrrel_rn,8,disease,"BC5CDR,BioRED",true
D018377,35069000,Neurotransmitter,0.90,shared_cui,8,chemical,BioRED,true
D018754,64572001,Disease,0.40,sty_fallback:Pathologic Function,8,disease,"BC5CDR,BioRED",true
D018942,428787002,Macrolide,0.90,shared_cui,8,chemical,BC5CDR,true
D019797,395786000,Iobenguane,0.90,shared_cui,8,chemical,BC5CDR,true
D019829,386898005,Nevirapine,0.90,shared_cui,8,chemical,"BC5CDR,BioRED",true
D020110,372787008,Vasodilator,0.65,mrrel_rb,8,chemical,BC5CDR,true
D020141,21112004,Vascular hemostatic disease,0.90,shared_cui,8,disease,BC5CDR,true
D020301,73173006,Spasm of cerebral arteries,0.90,shared_cui,8,disease,BC5CDR,true
D020325,4473006,Migraine with aura,0.90,shared_cui,8,disease,BC5CDR,true
D020514,82732003,Familial hypokalemic periodic paralysis,0.90,shared_cui,8,disease,BioRED,true
D047310,105590001,Substance,0.40,sty_fallback:Organic Chemical,8,chemical,BC5CDR,true
D049950,36348003,Primary hyperparathyroidism,0.90,shared_cui,8,disease,"BC5CDR,BioRED",true
D049971,860766002,Thiazide,0.90,shared_cui,8,chemical,"BC5CDR,BioRED",true
D050171,370992007,Dyslipidemia,0.90,shared_cui,8,disease,"BC5CDR,BioRED",true
D052016,87749000,Mucous inflammation,0.90,shared_cui,8,disease,"BC5CDR,BioRED",true
D053608,89458003,Stupor,0.90,shared_cui,8,disease,BC5CDR,true
D058729,840580004,Peripheral arterial disease,0.90,shared_cui,8,disease,BioRED,true
D060831,64572001,Disease,0.40,sty_fallback:Disease or Syndrome,8,disease,"BC5CDR,BioRED",true
C005975,123582007,Phenyl ethyl alcohol,0.65,mrrel_rb,7,chemical,BC5CDR,true
C020976,372520005,Azelastine,0.90,shared_cui,7,chemical,BC5CDR,true
C025541,89867007,Triorthocresyl phosphate,0.90,shared_cui,7,chemical,BC5CDR,true
C037293,373227004,Beta adrenergic receptor agonist,0.65,mrrel_rb,7,chemical,BC5CDR,true
C037476,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,BC5CDR,true
C045856,419190006,Lactone,0.65,mrrel_rb,7,chemical,BC5CDR,true
C049860,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,BC5CDR,true
C062769,255632006,Anticonvulsant,0.65,mrrel_rb,7,chemical,BC5CDR,true
C081198,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,BC5CDR,true
C092292,409356003,Ziprasidone,0.90,shared_cui,7,chemical,"BC5CDR,BioRED",true
C106791,410908003,Telithromycin,0.90,shared_cui,7,chemical,BC5CDR,true
C106876,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,BC5CDR,true
C121465,373282008,Anxiolytic agent,0.65,mrrel_rb,7,chemical,BC5CDR,true
C507346,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,BC5CDR,true
C537377,80773006,Escobar syndrome,0.90,shared_cui,7,disease,BioRED,true
C562793,237891005,Autosomal recessive hypophosphatemic bone disease,0.90,shared_cui,7,disease,BioRED,true
C563678,719455002,Cone dystrophy with supernormal rod response,0.90,shared_cui,7,disease,BioRED,true
D000140,91273001,Lactic acidosis,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D000171,85937005,Acrolein,0.90,shared_cui,7,chemical,"BC5CDR,BioRED",true
D000172,74107003,Acromegaly,0.90,shared_cui,7,disease,BC5CDR,true
D000588,43201005,Amine,0.90,shared_cui,7,chemical,BC5CDR,true
D000628,373508009,Aminophylline,0.90,shared_cui,7,chemical,BC5CDR,true
D000701,404642006,Opioid receptor agonist,0.90,shared_cui,7,chemical,BioRED,true
D001157,2929001,Occlusion of artery,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D001260,68504005,Ataxia-telangiectasia syndrome,0.90,shared_cui,7,disease,BioRED,true
D001649,118926004,Disorder of bile duct,0.90,shared_cui,7,disease,BC5CDR,true
D001660,105997008,Disorder of biliary tract,0.90,shared_cui,7,disease,BC5CDR,true
D001848,371521007,Disorder of bone development,0.90,shared_cui,7,disease,BioRED,true
D001851,312894000,Osteopenia,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D001997,64572001,Disease,0.40,sty_fallback:Disease or Syndrome,7,disease,BioRED,true
D002037,6374002,Bundle branch block,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D002056,125666000,Burn,0.90,shared_cui,7,disease,BC5CDR,true
D002116,63730009,Calcitonin,0.90,shared_cui,7,chemical,BC5CDR,true
D002512,373485007,Cephalothin,0.90,shared_cui,7,chemical,BC5CDR,true
D002744,372914003,Chlorpheniramine,0.90,shared_cui,7,chemical,BC5CDR,true
D003123,716318002,Lynch syndrome,0.90,shared_cui,7,disease,BioRED,true
D003484,41793006,Calcium cyanamide,0.90,shared_cui,7,chemical,BC5CDR,true
D003613,126124009,Danazol,0.90,shared_cui,7,chemical,BC5CDR,true
D003840,434444004,Deoxycholate,0.90,shared_cui,7,chemical,BC5CDR,true
D003915,387114001,Dextromethorphan,0.90,shared_cui,7,chemical,BC5CDR,true
D004177,22165008,Dipyrone,0.90,shared_cui,7,chemical,BC5CDR,true
D004194,64572001,Disease,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D004308,414047005,Dothiepin,0.90,shared_cui,7,chemical,BC5CDR,true
D004893,32861005,Erythema nodosum,0.90,shared_cui,7,disease,BC5CDR,true
D005483,238810007,Flushing,0.90,shared_cui,7,disease,BC5CDR,true
D005702,395727007,Galantamine,0.90,shared_cui,7,chemical,BC5CDR,true
D005870,115238001,Giant cell tumor,0.90,shared_cui,7,disease,BioRED,true
D006086,234646005,Graft versus host disease,0.90,shared_cui,7,disease,BC5CDR,true
D006432,399144008,Bronze diabetes,0.90,shared_cui,7,disease,BioRED,true
D006679,165816005,HIV detected,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D006685,50219008,Hoarse,0.90,shared_cui,7,disease,BC5CDR,true
D006943,80394007,Hyperglycemia,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D007099,372718005,Imipramine,0.90,shared_cui,7,chemical,BC5CDR,true
D007153,234532001,Immunodeficiency disorder,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D007454,42146005,Iodide salt,0.90,shared_cui,7,chemical,BioRED,true
D007505,387118003,Iron dextran,0.90,shared_cui,7,chemical,BC5CDR,true
D007627,58405006,Keloid,0.90,shared_cui,7,disease,BioRED,true
D007660,386832008,Ketoprofen,0.90,shared_cui,7,chemical,BC5CDR,true
D008140,387106007,Lorazepam,0.90,shared_cui,7,chemical,BC5CDR,true
D008224,269476000,Nodular lymphoma,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D008528,387185008,Mefenamic acid,0.90,shared_cui,7,chemical,BC5CDR,true
D008589,4089001,Meningococcemia,0.90,shared_cui,7,disease,BioRED,true
D009118,303345007,Muscimol,0.90,shared_cui,7,chemical,BC5CDR,true
D009220,26889001,Myositis,0.90,shared_cui,7,disease,BC5CDR,true
D009241,372518007,Ipratropium,0.90,shared_cui,7,chemical,BC5CDR,true
D009536,173196005,Niacinamide,0.90,shared_cui,7,chemical,BC5CDR,true
D010615,83267007,Phenacetin,0.90,shared_cui,7,chemical,BC5CDR,true
D010890,398669004,Pirenzepine,0.90,shared_cui,7,chemical,"BC5CDR,BioRED",true
D011342,372589008,Procainamide,0.90,shared_cui,7,chemical,BC5CDR,true
D011346,372853006,Prochlorperazine,0.90,shared_cui,7,chemical,BC5CDR,true
D011384,79212006,Proinsulin,0.90,shared_cui,7,chemical,BioRED,true
D011464,372513003,Epoprostenol,0.90,shared_cui,7,chemical,BC5CDR,true
D011596,1144814003,Psychomotor retardation,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D011654,19242006,Pulmonary edema,0.90,shared_cui,7,disease,BC5CDR,true
D011658,51615001,Fibrosis of lung,0.90,shared_cui,7,disease,BioRED,true
D012202,74351001,Reye's syndrome,0.90,shared_cui,7,disease,BC5CDR,true
D012514,1179374007,Kaposi sarcoma,0.90,shared_cui,7,disease,BC5CDR,true
D012734,21321009,Ambiguous genitalia,0.90,shared_cui,7,disease,BioRED,true
D013307,387223008,Streptomycin,0.90,shared_cui,7,chemical,BC5CDR,true
D013398,51178009,Sudden infant death syndrome,0.90,shared_cui,7,disease,BioRED,true
D013547,56046002,Gustatory sweating,0.90,shared_cui,7,disease,BC5CDR,true
D013793,71763007,Thallium,0.90,shared_cui,7,chemical,BC5CDR,true
D013852,387508004,Thiotepa,0.90,shared_cui,7,chemical,BC5CDR,true
D013981,386783003,Tic,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D014474,418107008,Unconscious,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D014550,22220005,Genuine stress incontinence,0.90,shared_cui,7,disease,BC5CDR,true
D014867,11713004,Water,0.90,shared_cui,7,chemical,BC5CDR,true
D014929,70694009,Wolfram syndrome,0.90,shared_cui,7,disease,BioRED,true
D014987,87715008,Xerostomia,0.90,shared_cui,7,disease,BC5CDR,true
D015237,387228004,Dinoprost,0.90,shared_cui,7,chemical,BC5CDR,true
D015738,387211002,Famotidine,0.90,shared_cui,7,chemical,BC5CDR,true
D016055,1251594002,Urine retention,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D016553,13172003,Werlhof's disease,0.90,shared_cui,7,disease,BioRED,true
D016574,247803002,Seasonal affective disorder,0.90,shared_cui,7,disease,BioRED,true
D017116,279039007,Low back pain,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D017285,31384009,Polymyositis,0.90,shared_cui,7,disease,BC5CDR,true
D017392,105590001,Substance,0.40,sty_fallback:Organic Chemical,7,chemical,"BC5CDR,BioRED",true
D017499,400080004,Porokeratosis,0.90,shared_cui,7,disease,BioRED,true
D017673,263758004,Flavoring,0.65,mrrel_rb,7,chemical,BC5CDR,false
D019694,61977001,Chronic type B viral hepatitis,0.90,shared_cui,7,disease,BC5CDR,true
D020326,56097005,Migraine without aura,0.90,shared_cui,7,disease,BC5CDR,true
D020925,389101006,Anoxic-ischemic encephalopathy,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D043564,10063005,Inorganic pyrophosphatase,0.90,shared_cui,7,chemical,BioRED,true
D052496,49292002,Familial partial lipodystrophy,0.90,shared_cui,7,disease,BioRED,true
D052497,284449005,Congenital generalized lipodystrophy,0.90,shared_cui,7,disease,BioRED,true
D052878,95566004,Urolithiasis,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D058490,111332007,Male pseudohermaphroditism,0.90,shared_cui,7,disease,BioRED,true
D058625,235886005,Chronic hepatic failure,0.90,shared_cui,7,disease,"BC5CDR,BioRED",true
D059787,274663001,Acute pain,0.90,shared_cui,7,disease,BC5CDR,true
C002125,713472003,Etifoxine,0.90,shared_cui,6,chemical,BioRED,true
C005238,73476005,Mipafox,0.90,shared_cui,6,chemical,BC5CDR,true
C017590,395993006,Oxitropium,0.90,shared_cui,6,chemical,BC5CDR,true
C027260,713434008,Pirarubicin,0.90,shared_cui,6,chemical,BC5CDR,true
C034753,68794004,Uracil,0.65,mrrel_rb,6,chemical,BC5CDR,true
C038983,47826006,Thiourea,0.65,mrrel_rb,6,chemical,BC5CDR,true
C048081,372787008,Vasodilator,0.65,mrrel_rb,6,chemical,BC5CDR,true
C054938,255760002,Diamine,0.65,mrrel_rb,6,chemical,"BC5CDR,BioRED",true
C059765,373219008,Antifungal,0.65,mrrel_rb,6,chemical,BC5CDR,true
C059896,412296005,Miglustat,0.90,shared_cui,6,chemical,BC5CDR,true
C066440,426233002,Triazole,0.65,mrrel_rb,6,chemical,BC5CDR,true
C066444,96271000,Cocaethylene,0.90,shared_cui,6,chemical,BC5CDR,true
C078665,56448008,Kallidin I,0.65,mrrel_rb,6,chemical,"BC5CDR,BioRED",true
C084599,698256004,Clotiazepam,0.90,shared_cui,6,chemical,BC5CDR,true
C098320,387001004,Efavirenz,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
C103477,105590001,Substance,0.40,sty_fallback:Organic Chemical,6,chemical,BC5CDR,true
C107044,419693009,Tropane,0.65,mrrel_rb,6,chemical,BC5CDR,true
C111148,3622004,Opioid analgesics,0.65,mrrel_rb,6,chemical,BC5CDR,false
C451780,398648001,Lovastatin- and niacin-containing product,0.90,shared_cui,6,chemical,BC5CDR,true
C519696,105590001,Substance,0.40,sty_fallback:Organic Chemical,6,chemical,BC5CDR,true
C534628,413639003,Benzazepine,0.65,mrrel_rb,6,chemical,"BC5CDR,BioRED",true
C535440,312927001,Bietti's crystalline retinopathy,0.90,shared_cui,6,disease,BioRED,true
C536004,124224004,Deficiency of ferroxidase,0.90,shared_cui,6,disease,BioRED,true
C536647,401138005,Pena-Shokeir syndrome type I,0.90,shared_cui,6,disease,BioRED,true
C537699,444830001,Juvenile nephronophthisis,0.90,shared_cui,6,disease,BioRED,true
C538237,124220008,Deficiency of steroid 17-alpha-monooxygenase,0.90,shared_cui,6,disease,BioRED,true
C544092,833337009,Amyloid beta peptide,0.65,mrrel_rb,6,chemical,"BC5CDR,BioRED",true
C563790,68467004,Central hearing loss,0.65,mrrel_rb,6,disease,BioRED,true
C580539,307671001,Congenital nystagmus without sensory abnormality,0.90,shared_cui,6,disease,BioRED,true
D000086,372709008,Acetazolamide,0.90,shared_cui,6,chemical,BC5CDR,true
D000275,17226007,Adjustment disorder,0.90,shared_cui,6,disease,BioRED,true
D000379,70691001,Agoraphobia,0.90,shared_cui,6,disease,BC5CDR,true
D000477,372669002,Alkylating agent,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D000505,56317004,Alopecia,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D000690,86044005,Amyotrophic lateral sclerosis,0.90,shared_cui,6,disease,BioRED,true
D000699,403605007,Congenital indifference to pain,0.90,shared_cui,6,disease,BC5CDR,true
D000707,39579001,Anaphylaxis,0.90,shared_cui,6,disease,BC5CDR,true
D000757,89369001,Anencephalus,0.90,shared_cui,6,disease,BC5CDR,true
D001068,72366004,Eating disorder,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D001264,44913001,Athetosis,0.90,shared_cui,6,disease,BC5CDR,true
D001418,387342009,Baclofen,0.90,shared_cui,6,chemical,BC5CDR,true
D001925,78689005,Chronic brain syndrome,0.90,shared_cui,6,disease,BC5CDR,true
D001932,126952004,Neoplasm of brain,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D002047,387173000,Buprenorphine,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D002114,6595006,Calcinosis,0.90,shared_cui,6,disease,BC5CDR,true
D002443,372670001,Ceftriaxone,0.90,shared_cui,6,chemical,BC5CDR,true
D002532,277196008,Berry aneurysm,0.90,shared_cui,6,disease,BC5CDR,true
D002701,830163009,Amphenicol,0.90,shared_cui,6,chemical,BC5CDR,true
D003320,91514001,Corneal ulcer,0.90,shared_cui,6,disease,BC5CDR,true
D003402,75828004,Creatine kinase,0.90,shared_cui,6,chemical,BioRED,true
D003409,75065003,Endemic cretinism,0.90,shared_cui,6,disease,BioRED,true
D003490,3415004,Cyanosis,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D003622,387096002,Dapsone,0.90,shared_cui,6,chemical,BC5CDR,true
D003647,396010003,Debrisoquine,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D003900,1336006,Desoxycortone,0.90,shared_cui,6,chemical,BC5CDR,true
D004329,387146001,Droperidol,0.90,shared_cui,6,chemical,BC5CDR,true
D004393,367460001,Pituitary dwarfism,0.90,shared_cui,6,disease,BioRED,true
D004414,71315007,Dyspareunia,0.90,shared_cui,6,disease,BC5CDR,true
D004491,373342004,Edrophonium,0.90,shared_cui,6,chemical,BC5CDR,true
D005315,70591005,Fetal disorder,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D005672,387530003,Fusidic acid,0.90,shared_cui,6,chemical,BC5CDR,true
D006012,55912009,"Glycogen storage disease, type V",0.90,shared_cui,6,disease,BioRED,true
D006521,76783007,Chronic hepatitis,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D006886,373540008,Hydroxychloroquine,0.90,shared_cui,6,chemical,BC5CDR,true
D006987,397974008,Hypoesthesia,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D007650,442141001,Ketanserin,0.90,shared_cui,6,chemical,BC5CDR,true
D007690,82525005,Polycystic kidney disease,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D007752,6383007,Premature labor,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D007966,238031009,Arylsulfatase A deficiency,0.90,shared_cui,6,disease,BioRED,true
D008831,1003374009,Microlissencephaly,0.90,shared_cui,6,disease,BioRED,true
D009140,928000,Disorder of musculoskeletal system,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D009224,8960007,Myotonia levior,0.90,shared_cui,6,disease,BC5CDR,true
D009249,131144006,Nicotinamide adenine dinucleotide phosphate,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D009254,372898000,Nafcillin,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D009293,75544000,Opioid dependence,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D009468,255522009,Neuromyopathy,0.90,shared_cui,6,disease,BC5CDR,true
D010068,372868007,Oxacillin,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D010098,55452001,Oxycodone,0.90,shared_cui,6,chemical,BC5CDR,true
D010232,255667006,Paraffin,0.90,shared_cui,6,chemical,BioRED,true
D010419,428873009,Diamidine,0.90,shared_cui,6,chemical,BC5CDR,true
D010423,387213004,Pentazocine,0.90,shared_cui,6,chemical,BC5CDR,true
D010493,3238004,Pericarditis,0.90,shared_cui,6,disease,BC5CDR,true
D010520,449908004,Aggressive periodontitis,0.90,shared_cui,6,disease,BioRED,true
D011020,415125002,Pneumocystosis pneumonia,0.90,shared_cui,6,disease,BC5CDR,true
D011559,68267002,Benign intracranial hypertension,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D011681,193523008,Ectopic pupil,0.90,shared_cui,6,disease,BC5CDR,true
D011693,12393003,Purpura,0.90,shared_cui,6,disease,BC5CDR,true
D012127,46775006,Respiratory distress syndrome in the newborn,0.90,shared_cui,6,disease,BioRED,true
D012312,372893009,Ritodrine,0.90,shared_cui,6,chemical,BC5CDR,true
D012837,387112002,Silver sulfadiazine,0.90,shared_cui,6,chemical,BC5CDR,true
D013034,377002,Sparteine,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D013118,48522003,Spinal cord disease,0.90,shared_cui,6,disease,BC5CDR,true
D013134,77222007,Spiperone,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D013262,768962006,Lyell syndrome,0.90,shared_cui,6,disease,BC5CDR,true
D013684,112641009,Telangiectasis,0.90,shared_cui,6,disease,BC5CDR,true
D013959,14304000,Disorder of thyroid gland,0.90,shared_cui,6,disease,BC5CDR,true
D014236,49849004,Metrifonate,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D014284,61275002,Liothyronine,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D014529,57763003,Uridine,0.90,shared_cui,6,chemical,BC5CDR,true
D014805,304111003,Cobalamin,0.90,shared_cui,6,chemical,BC5CDR,true
D014947,13924000,Wound,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D015451,92814006,"Chronic lymphoid leukemia, disease",0.90,shared_cui,6,disease,BioRED,true
D015783,69278003,Congenital aniridia,0.90,shared_cui,6,disease,BioRED,true
D016778,62676009,Falciparum malaria,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D017135,126108008,Desogestrel,0.90,shared_cui,6,chemical,BC5CDR,true
D017265,703566006,Procaterol,0.90,shared_cui,6,chemical,BC5CDR,true
D017706,386873009,Lisinopril,0.90,shared_cui,6,chemical,BC5CDR,true
D018021,54835003,Lithium chloride,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D018119,386895008,Stavudine,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D018281,70179006,Cholangiocarcinoma,0.90,shared_cui,6,disease,BioRED,true
D018490,387451002,Fenfluramine,0.55,mrrel_rn,6,chemical,"BC5CDR,BioRED",true
D019793,85596006,Fluorescein stain,0.90,shared_cui,6,chemical,BC5CDR,true
D019958,54319003,Disruptive behavior disorder,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D020230,371089000,Serotonin syndrome,0.90,shared_cui,6,disease,BC5CDR,true
D020336,312444006,Spastic paraparesis,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D020520,230693009,Anterior cerebral circulation infarction,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D020760,371029002,Ischemic disorder of spinal cord,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D033461,35885006,Hyperuricemia,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D034141,119247004,Hypoalbuminemia,0.90,shared_cui,6,disease,"BC5CDR,BioRED",true
D046628,721722008,Dyskinesia of sphincter of Oddi,0.90,shared_cui,6,disease,BC5CDR,true
D047090,406778007,Beta-lactam,0.90,shared_cui,6,chemical,BC5CDR,true
D047928,282020008,Premature delivery,0.90,shared_cui,6,disease,BioRED,true
D052246,387050005,Cyclooxygenase-2 inhibitor,0.90,shared_cui,6,chemical,"BC5CDR,BioRED",true
D053098,72831007,"Vitamin D-dependent rickets, type 2",0.90,shared_cui,6,disease,BioRED,true
D055959,77547008,Degeneration of intervertebral disc,0.90,shared_cui,6,disease,BioRED,true
D056728,128107007,Hereditary von Willebrand disease type 2,0.90,shared_cui,6,disease,BioRED,true
D063726,74732009,Mental disorder,0.40,sty_fallback:Mental or Behavioral Dysfunction,6,disease,"BC5CDR,BioRED",true
C002752,96179007,Normeperidine,0.90,shared_cui,5,chemical,"BC5CDR,BioRED",true
C010637,417479000,Terodiline,0.90,shared_cui,5,chemical,BC5CDR,true
